atleta_id,apelido,posicao_id,clube_id,pontuacao,entrou_em_campo,FS,CA,FC,FD,FF,I,DS,SG,DE,GS,A,FT,V,G,PS,GC,PC,CV,clube_nome
123904,Verbruggen,1,2381,-0.7,True,,,,,,,,,1.0,2.0,,,,,,,,,Holanda
123965,Güler,4,2328,7.8,True,2.0,,,3.0,4.0,,,,,,,,,,,,,,Turquia
123967,Bardakci,3,2328,5.5,True,2.0,,,,,,1.0,,,,,1.0,,,,,,,Turquia
123969,Kadioglu,2,2328,0.8,True,,,,,1.0,,,,,,,,,,,,,,Turquia
123972,Thomas Christiansen,6,3062,0.0,False,,,,,,,,,,,,,,,,,,,Panamá
123995,Floranus,2,3221,2.7,True,,,1.0,,,,2.0,,,,,,,,,,,,Curaçao
123997,Antonisse,5,3221,1.5,True,,,,,,,1.0,,,,,,,,,,,,Curaçao
124103,Shankland,5,2327,2.0,True,2.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,Escócia
124394,Yahia Fofana,1,2350,6.3,True,,,,,,,,1.0,1.0,,,,,,,,,,Costa do Marfim
124602,Lamine Yamal,5,2326,0.5,True,,,1.0,,1.0,,,,,,,,,,,,,,Espanha
124633,Tahirovic,4,2865,5.8,True,1.0,,,,1.0,,3.0,,,,,,,,,,,,Bósnia
124806,O'Reilly,2,2370,3.7,True,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,Inglaterra
124884,Reijnders,4,2381,0.0,True,,,,,,,,,,,,,,,,,,,Holanda
124915,Bos,2,2333,7.1,True,1.0,,,,2.0,,,1.0,,,,,,,,,,,Austrália
124971,Circati,3,2333,7.0,True,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,Austrália
126356,Boushal,2,2344,-0.3,True,,,1.0,,,,,,,,,,,,,,,,Arábia Saudita
126359,Lajami,3,2344,0.0,True,,,,,,,,,,,,,,,,,,,Arábia Saudita
126427,Van de Ven,3,2381,0.7,True,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,Holanda
126445,Shaffelburg,4,2361,1.5,True,,,,,,,1.0,,,,,,,,,,,,Canadá
126677,El Aynaoui,4,2332,6.0,True,3.0,,4.0,1.0,,,3.0,,,,,,,,,,,,Marrocos
126834,De Fougerolles,3,2361,3.4,True,4.0,1.0,2.0,,,,2.0,,,,,,,,,,,,Canadá
126863,Cubarsí,3,2326,5.8,True,,,,,1.0,,,1.0,,,,,,,,,,,Espanha
126865,Pavlovic,4,2384,4.8,True,1.0,,5.0,1.0,2.0,,2.0,,,,,,,,,,,,Alemanha
126868,Al-Harbi,2,2344,3.0,True,3.0,,,,,,1.0,,,,,,,,,,,,Arábia Saudita
127108,Zerrouki,4,2338,0.0,True,,,,,,,,,,,,,,,,,,,Argélia
127133,Oh Hyeon-Gyu,5,2374,8.5,True,1.0,,,,,,,,,,,,,1.0,,,,,Coreia do Sul
127138,Lagerbielke,3,2368,0.5,True,1.0,,,,,,,,,,,,,,,,,,Suécia
127270,Achouri,5,2337,1.6,True,1.0,,,1.0,,1.0,,,,,,,,,,,,,Tunísia
127282,Pepi,5,2365,2.0,True,,,1.0,,1.0,,1.0,,,,,,,,,,,,Estados Unidos
127435,Freeman,2,2365,7.7,True,,,1.0,,,,2.0,,,,1.0,,,,,,,,Estados Unidos
127500,Nemati,3,2336,-0.4,True,,,1.0,,,1.0,,,,,,,,,,,,,Irã
127751,Freese,1,2365,-1.0,True,,,,,,,,,,1.0,,,,,,,,,Estados Unidos
127819,Sadiki,4,3184,1.5,True,,,,,,,1.0,,,,,,,,,,,,RD Congo
127832,Gutiérrez,4,2360,0.5,True,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,México
127850,Amoura,5,2338,-0.3,True,,,1.0,,,,,,,,,,,,,,,,Argélia
128072,Basic,4,2865,-0.6,True,,,2.0,,,,,,,,,,,,,,,,Bósnia
128141,Yildiz,5,2328,0.8,True,,,,,1.0,,,,,,,,,,,,,,Turquia
128152,Yeboah,4,2372,7.6,True,,,,,2.0,,2.0,,,,,1.0,,,,,,,Equador
128201,Nakamura,5,2369,9.5,True,1.0,,2.0,,2.0,,,,,,,,,1.0,,,,,Japão
128360,Al-Hajji,4,2344,0.0,True,,,,,,,,,,,,,,,,,,,Arábia Saudita
128559,Érik Lira,4,2360,9.0,True,2.0,,,,,,2.0,,,,1.0,,,,,,,,México
128570,Casimir,5,2334,1.9,True,2.0,,1.0,1.0,,,,,,,,,,,,,,,Haiti
128654,Wolfe,2,2323,4.6,True,1.0,,3.0,,,,,,,,1.0,,,,,,,,Noruega
128743,Bouaddi,4,2332,2.2,True,2.0,,1.0,,,,1.0,,,,,,,,,,,,Marrocos
128752,Camara,4,2347,-0.6,True,,,2.0,,,,,,,,,,,,,,,,Senegal
128929,Moghanlou,5,2336,9.8,True,1.0,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,Irã
128931,Yousefi,2,2336,4.7,True,1.0,,,1.0,,,2.0,,,,,,,,,,,,Irã
129458,Rogers,4,2370,2.0,True,1.0,,,,,,1.0,,,,,,,,,,,,Inglaterra
129651,Watanabe,3,2369,3.5,True,1.0,,,,,,2.0,,,,,,,,,,,,Japão
129654,Sano,4,2369,3.0,True,,,,,,,2.0,,,,,,,,,,,,Japão
129759,Park Jin-Seob,4,2374,0.0,True,,,,,,,,,,,,,,,,,,,Coreia do Sul
129855,Deroy Duarte,4,3201,0.0,True,,,,,,,,,,,,,,,,,,,Cabo Verde
129857,Laros Duarte,4,3201,0.0,True,,,,,,,,,,,,,,,,,,,Cabo Verde
129859,Jamiro Monteiro,4,3201,6.0,True,,,,,,,4.0,,,,,,,,,,,,Cabo Verde
129956,Aymen Hussein,5,2342,6.5,True,1.0,,2.0,,2.0,,,,,,,,,1.0,,1.0,,,Iraque
129957,Ali Jasim,4,2342,1.5,True,,,,,,,1.0,,,,,,,,,,,,Iraque
129958,Bayesh,4,2342,3.3,True,2.0,,,,1.0,,1.0,,,,,,,,,,,,Iraque
129962,Al-Hamadi,5,2342,4.3,True,,,1.0,,2.0,,2.0,,,,,,,,,,,,Iraque
129964,Al-Ammari,4,2342,4.7,True,,,1.0,,,,,,,,1.0,,,,,,,,Iraque
129966,Doski,2,2342,9.5,True,4.0,,,,,,5.0,,,,,,,,,,,,Iraque
129968,Akam Hashem,3,2342,1.8,True,2.0,,,,1.0,,,,,,,,,,,,,,Iraque
129970,Tahseen,3,2342,0.7,True,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,,Iraque
129972,Hussein Ali,2,2342,0.4,True,,,1.0,,1.0,1.0,,,,,,,,,,,,,Iraque
129976,Sébastien Desabre,6,3184,3.25,True,,,,,,,,,,,,,,,,,,,RD Congo
129978,Pickel,4,3184,0.0,True,,,,,,,,,,,,,,,,,,,RD Congo
129987,Mpasi,1,3184,-1.0,True,,,,,,,,,,1.0,,,,,,,,,RD Congo
130109,Lashin,4,2324,10.4,True,1.0,,2.0,,,,7.0,,,,,,,,,,,,Egito
130113,Abu Taha,2,3231,3.2,True,1.0,,1.0,,,,2.0,,,,,,,,,,,,Jordânia
130459,Sithole,4,2358,-3.9,True,,,3.0,,,,,,,,,,,,,,,1.0,África do Sul
130460,Appollis,4,2358,1.5,True,,,,,,,1.0,,,,,,,,,,,,África do Sul
130461,Adams,4,2358,1.5,True,,,,,,,1.0,,,,,,,,,,,,África do Sul
130531,Emerse Faé,6,2350,7.59,True,,,,,,,,,,,,,1.0,,,,,,Costa do Marfim
130690,El Mourabet,4,2332,0.5,True,1.0,,,,,,,,,,,,,,,,,,Marrocos
131280,Arce,5,2354,1.7,True,,1.0,1.0,,,,2.0,,,,,,,,,,,,Paraguai
131501,Rahimi,5,2332,1.5,True,,,,,,,1.0,,,,,,,,,,,,Marrocos
131638,Chytil,5,2352,0.0,True,,,,,,,,,,,,,,,,,,,República Tcheca
131651,El Hadji Diouf,2,2347,1.2,True,,,1.0,,,,1.0,,,,,,,,,,,,Senegal
132480,Bajraktarevic,4,2865,3.2,True,1.0,,1.0,,,,2.0,,,,,,,,,,,,Bósnia
132652,Berhalter,4,2365,2.0,True,1.0,,,,,,1.0,,,,,,,,,,,,Estados Unidos
132653,Ahmed,4,2361,3.0,True,,,,,,,2.0,,,,,,,,,,,,Canadá
132767,Israel Reyes,2,2360,5.0,True,,,,,,,,1.0,,,,,,,,,,,México
132768,Tala Rangel,1,2360,7.6,True,,,,,,,,1.0,2.0,,,,,,,,,,México
132909,Bazdar,5,2865,0.2,True,1.0,,1.0,,,,,,,,,,,,,,,,Bósnia
133035,Petar Sucic,4,2379,7.2,True,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,Croácia
133036,Matanovic,5,2379,2.6,True,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,Croácia
133040,Marco Pasalic,5,2379,2.6,True,,,,1.0,,1.0,1.0,,,,,,,,,,,,Croácia
133146,De Cuyper,2,2392,-1.6,True,,1.0,2.0,,,,,,,,,,,,,,,,Bélgica
133259,Sergej Barbarez,6,2865,3.95,True,,,,,,,,,,,,,,,,,,,Bósnia
133261,Muharemovic,3,2865,5.5,True,1.0,,1.0,,1.0,,3.0,,,,,,,,,,,,Bósnia
133264,Gigovic,4,2865,3.5,True,1.0,,,,,,2.0,,,,,,,,,,,,Bósnia
133318,Hranác,3,2352,0.6,True,,,3.0,,,,1.0,,,,,,,,,,,,República Tcheca
133319,Sulc,4,2352,2.5,True,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,República Tcheca
133451,Oluwaseyi,5,2361,2.4,True,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,Canadá
133986,Darren Bazeley,6,2340,5.16,True,,,,,,,,,,,,,,,,,,,Nova Zelândia
133987,Surman,3,2340,0.5,True,1.0,,,,,,,,,,,,,,,,,,Nova Zelândia
133988,Randall,5,2340,0.0,True,,,,,,,,,,,,,,,,,,,Nova Zelândia
133990,Bindon,3,2340,2.0,True,1.0,,,,,,1.0,,,,,,,,,,,,Nova Zelândia
134492,Saadoon,2,2342,0.9,True,,,2.0,,,,1.0,,,,,,,,,,,,Iraque
134547,Bergvall,4,2368,7.0,True,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,Suécia
134625,Irankunda,5,2333,9.4,True,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,Austrália
137111,Burgess,3,2333,5.0,True,,,,,,,,1.0,,,,,,,,,,,Austrália
137282,Livramento,5,3201,1.2,True,1.0,,,,1.0,1.0,,,,,,,,,,,,,Cabo Verde
138236,Mukau,4,3184,0.0,True,,,,,,,,,,,,,,,,,,,RD Congo
138239,Fernández-Pardo,5,2392,0.0,True,,,,,,,,,,,,,,,,,,,Bélgica
138531,Mbaye,5,2347,8.0,True,,,,,,,,,,,,,,1.0,,,,,Senegal
138584,Hadj Moussa,5,2338,0.5,True,1.0,,,,,,,,,,,,,,,,,,Argélia
138903,Salah-Eddine,2,2332,0.0,True,,,,,,,,,,,,,,,,,,,Marrocos
138949,Brown,2,2384,15.4,True,,,2.0,,,,2.0,,,,1.0,,,1.0,,,,,Alemanha
139069,Gül,5,2328,0.0,True,,,,,,,,,,,,,,,,,,,Turquia
139653,Abu Al-Shamat,2,2344,0.9,True,,,2.0,,,,1.0,,,,,,,,,,,,Arábia Saudita
140177,Heggem,3,2323,1.2,True,,,1.0,,,,1.0,,,,,,,,,,,,Noruega
140193,Sunjic,4,2865,0.9,True,,,2.0,,,,1.0,,,,,,,,,,,,Bósnia
140208,Muheim,2,2320,-3.0,True,,,,,,,,,,,,,,,,1.0,,,Suíça
140443,Al-Oui,2,3238,1.2,True,,,1.0,,,,1.0,,,,,,,,,,,,Catar
140562,Miroslav Koubek,6,2352,3.29,True,,,,,,,,,,,,,,,,,,,República Tcheca
140568,Sojka,4,2352,5.0,True,1.0,,,,,,3.0,,,,,,,,,,,,República Tcheca
141486,Gilberto Mora,4,2360,-0.3,True,,,1.0,,,,,,,,,,,,,,,,México
141669,Raskin,4,2392,0.0,True,,,,,,,,,,,,,,,,,,,Bélgica
141738,Fabio Cannavaro,6,3061,0.0,False,,,,,,,,,,,,,,,,,,,Uzbequistão
141759,Curtis,4,2327,-1.3,True,,1.0,1.0,,,,,,,,,,,,,,,,Escócia
141851,Alajbegovic,4,2865,-0.3,True,,,1.0,,,,,,,,,,,,,,,,Bósnia
142068,Svensson,2,2368,0.0,True,,,,,,,,,,,,,,,,,,,Suécia
142177,Alipour,5,2336,3.2,True,1.0,,1.0,,,,2.0,,,,,,,,,,,,Irã
142978,Gill,1,2354,1.2,True,,,,,,,,,4.0,4.0,,,,,,,,,Paraguai
143294,Yan Diomandé,5,2350,4.1,True,2.0,,,,2.0,,1.0,,,,,,,,,,,,Costa do Marfim
143356,Kapuadi,3,3184,2.3,True,,,,,1.0,,1.0,,,,,,,,,,,,RD Congo
144042,Rayners,5,2358,0.0,True,,,,,,,,,,,,,,,,,,,África do Sul
144236,Tony Popovic,6,2333,8.530000000000001,True,,,,,,,,,,,,,1.0,,,,,,Austrália
145446,Vuskovic,3,2379,3.2,True,1.0,,1.0,,,,2.0,,,,,,,,,,,,Croácia
145887,Maza,4,2338,1.0,True,2.0,,,,,,,,,,,,,,,,,,Argélia
145894,Bonny,5,2350,1.0,True,2.0,,,,,,,,,,,,,,,,,,Costa do Marfim
146032,Chaloupek,3,2352,2.7,True,,,1.0,,,,2.0,,,,,,,,,,,,República Tcheca
146064,Promise David,5,2361,5.7,True,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,,Canadá
146228,Zico,5,2324,2.1,True,2.0,,,1.0,,1.0,,,,,,,,,,,,,Egito
146387,Touré,5,2333,-0.2,True,1.0,,2.0,,,1.0,,,,,,,,,,,,,Austrália
146388,Amir Ghalenoei,6,2336,6.8,True,,,,,,,,,,,,,,,,,,,Irã
146390,Mohebi,5,2336,9.5,True,,,,,,,1.0,,,,,,,1.0,,,,,Irã
146396,Hosseinzadeh,5,2336,4.5,True,,,,,,,3.0,,,,,,,,,,,,Irã
146455,Hadj Mahmoud,4,2337,1.5,True,,,,,,,1.0,,,,,,,,,,,,Tunísia
146459,Chaouat,5,2337,-0.2,True,,,,,,2.0,,,,,,,,,,,,,Tunísia
146461,Saad,5,2337,3.2,True,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,Tunísia
146580,Eom Ji-Sung,5,2374,0.0,True,,,,,,,,,,,,,,,,,,,Coreia do Sul
146583,Lee Tae-Seok,2,2374,0.2,True,1.0,,1.0,,,,,,,,,,,,,,,,Coreia do Sul
146584,Lee Han-Beom,3,2374,4.4,True,,,3.0,,1.0,,3.0,,,,,,,,,,,,Coreia do Sul
146851,Pape Thiaw,6,2347,3.89,True,,,,,,,,,,,,,,,,,,,Senegal
146870,Tounekti,5,2337,-0.3,True,,,1.0,,,,,,,,,,,,,,,,Tunísia
147891,Sidny Cabral,2,3201,7.7,True,2.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,Cabo Verde
147965,Amaimouni,5,2332,4.2,True,,,,1.0,,,2.0,,,,,,,,,,,,Marrocos
149616,Stroud,2,2368,0.0,True,,,,,,,,,,,,,,,,,,,Suécia
149795,Memic,4,2865,1.0,True,1.0,,1.0,,1.0,,,,,,,,,,,,,,Bósnia
149796,Lukic,5,2865,10.2,True,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,Bósnia
149805,Manzambi,4,2320,0.5,True,,,1.0,,1.0,,,,,,,,,,,,,,Suíça
149846,Zaid Ismail,4,2342,3.9,True,,,2.0,,,,3.0,,,,,,,,,,,,Iraque
149847,Farji,5,2342,2.0,True,1.0,,,,,,1.0,,,,,,,,,,,,Iraque
149857,Armando González,5,2360,-0.3,True,,,1.0,,,,,,,,,,,,,,,,México
150853,Sébastien Migné,6,2334,2.7,True,,,,,,,,,,,,,,,,,,,Haiti
150854,Expérience,2,2334,2.7,True,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,Haiti
150856,Deedson,5,2334,0.7,True,1.0,,2.0,,1.0,,,,,,,,,,,,,,Haiti
150866,Comenencia,4,3221,12.7,True,1.0,,1.0,,,,3.0,,,,,,,1.0,,,,,Curaçao
150875,Jamal Sellami,6,3231,3.49,True,,,,,,,,,,,,,,,,,,,Jordânia
150877,Hansen,5,3221,2.7,True,,,,1.0,,,1.0,,,,,,,,,,,,Curaçao
150878,Margaritha,5,3221,2.3,True,,,,,1.0,,1.0,,,,,,,,,,,,Curaçao
150879,Kastaneer,5,3221,-0.3,True,,,1.0,,,,,,,,,,,,,,,,Curaçao
150885,Mohamed Ouahbi,6,2332,5.45,True,,,,,,,,,,,,,,,,,,,Marrocos
150889,Ghayedi,5,2336,-0.1,True,1.0,,2.0,,,,,,,,,,,,,,,,Irã
150891,Bernhardsson,5,2368,2.5,True,2.0,,,,,,1.0,,,,,,,,,,,,Suécia
150899,Gueye Laye,3,3238,0.8,True,,,,,1.0,,,,,,,,,,,,,,Catar
150901,Manai,4,3238,1.5,True,,,,,,,1.0,,,,,,,,,,,,Catar
150906,Shiogai,5,2369,0.0,True,,,,,,,,,,,,,,,,,,,Japão
150907,Ngoy,3,2392,4.4,True,1.0,,2.0,,,,3.0,,,,,,,,,,,,Bélgica
150909,Inao Oulaï,4,2350,3.0,True,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,Costa do Marfim
150910,Touré,5,2350,1.7,True,1.0,,,1.0,,,,,,,,,,,,,,,Costa do Marfim
150914,Chamakh,1,2337,-3.7,True,,,,,,,,,1.0,5.0,,,,,,,,,Tunísia
150920,Lee Gi-Hyuk,3,2374,-0.3,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,Coreia do Sul
150929,Fonville,3,3221,2.2,True,2.0,,1.0,,,,1.0,,,,,,,,,,,,Curaçao
150942,Abdelkarim,5,2324,0.0,True,,,,,,,,,,,,,,,,,,,Egito
150950,Qasem,4,2342,1.5,True,,,,,,,1.0,,,,,,,,,,,,Iraque
150983,Mbokazi,3,2358,6.4,True,2.0,,1.0,1.0,,,3.0,,,,,,,,,,,,África do Sul
150986,Okon,3,2358,0.0,True,,,,,,,,,,,,,,,,,,,África do Sul
150988,Mbatha,4,2358,1.5,True,,,,,,,1.0,,,,,,,,,,,,África do Sul
151025,Boulbina,5,2338,0.0,True,,,,,,,,,,,,,,,,,,,Argélia
151027,Belghali,2,2338,-0.6,True,,,2.0,,,,,,,,,,,,,,,,Argélia
151033,Italiano,2,2333,7.3,True,,,,,1.0,,1.0,1.0,,,,,,,,,,,Austrália
151034,Velupillay,5,2333,0.0,True,,,,,,,,,,,,,,,,,,,Austrália
151035,Yengi,5,2333,0.6,True,,,3.0,,,,1.0,,,,,,,,,,,,Austrália
151037,Geria,3,2333,5.0,True,,,,,,,,1.0,,,,,,,,,,,Austrália
151038,Okon-Engstler,4,2333,7.7,True,,,1.0,,,,2.0,,,,1.0,,,,,,,,Austrália
151039,Beach,1,2333,15.4,True,,,,,,,,1.0,8.0,,,,,,,,,,Austrália
151062,Odeh Fakhoury,5,3231,3.7,True,2.0,,,1.0,,,1.0,,,,,,,,,,,,Jordânia
151063,Azaizeh,5,3231,0.8,True,,,,,1.0,,,,,,,,,,,,,,Jordânia
151064,Abualnadi,3,3231,0.0,True,,,,,,,,,,,,,,,,,,,Jordânia
151066,Al-Rosan,3,3231,0.0,True,,,,,,,,,,,,,,,,,,,Jordânia
151068,Al-Dawoud,4,3231,0.0,True,,,,,,,,,,,,,,,,,,,Jordânia
